,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
389,species_x,"Si vis pacem para bellum.⚔️ Techie, UAV code developer, UAS Pilot. RT ≠ 👍👎❤️,🚫DM 🚫🚂🚋🚋🚋🚋. 💯🚫💉",In a Mirror Universe,17362,21237,136943,45,"I’m not against the vaccine. I’m against shaming, harassing, bullying, gaslighting people into getting it.

Let them research and decide what’s best for themselves. 

Forced vaccinations should never happen.",[]
390,ot5styles_,yes I'm Niall's girlfriend STOP asking!!,•ela/dela•,574,450,6763,7422,"LOVE ON TOUR. SHOP MERCH EARLY.
Friday, 9/17, at Capital One Arena.
Masks are required while shopping.
 
COVID-19 vaccinations available on-site. Schedule your appointment now with @CVSPharmacy: https://t.co/GwwJGxFOZ0 (Please bring your ID and if applicable, insurance card) https://t.co/vbNntmJbD9",[]
391,Benjumsway1,"God, Family, Country - Let freedom ring!! One Nation, indivisible, w/ liberty & justice for all!",,587,257,10462,0,"@pickledpink2021 @trumper_terry No shit!! No surprise brother. It's not a vaccine it's a ""therapy"" that might cause paralysis, a stroke or a heart attack!
The Rona is played out!! As an American it's my right to tell others, so what!! Stay 6 or 4 ft away, right? I don't give a flying fart! Get busy living!!",[]
392,Jo2Jim1978,"Loves my husband, friends, family, learning, yoga and my cats!",,213,283,232674,137,"""Do your own research""

I'm in a vaccine trial. I AM THE RESEARCH!",[]
393,AndrewBHudak,Expert Software Polyglot. Amateur ranter. Need cartoon avatar to hide my uncut hair. #NeverTrump,"Georgia, USA",124,15,2282,0,"@ggreenwald @NICKIMINAJ @JoyAnnReid So is she even in Twitter jail? Or did she make that shit up along with everything else?

https://t.co/scjOCZhIBh",[]
394,_phillydilly,"Video Scout for Sports Info Solutions. Into fantasy sports, video production, sports data. Scotland property owner. he/him","Philadelphia, PA",602,2470,15588,1898,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
395,FinancialNews,"FN is the leading source of information about the investment banking, fund management and securities industries.",London,342,57789,85555,0,"The City could go back to quiet streets and empty offices this winter if infections rise above manageable levels, the UK government warned. https://t.co/dkvM5F2Aqs",[]
396,LaurieTraub3,Former grief counselor at hospice now retired and loving being a wife mom and grandma and a #nastywoman #NEVERTRUMPER ( please NO DM'S). FBR!  RESIST!,"Black HIlls, SD",23315,21289,48808,164,"""No one can ever say that disinformation isn't real,"" @DrJasonJohnson says of #Trinidad's health minister debunking Nicki Minaj's claims of vaccine side effects. #TheReidOut #reiders https://t.co/Dgz71xNKz0",['Trinidad']
397,hyohunjoy,소녀시대 . 엑소 . 레드벨벳,,72,27,45905,265,"210916 sehun 🧼💌

“those people who are working (and) those people who are studying”
“it’ll be lunch time soon”
“i took the vaccine yesterday so i was resting”
“(cutely) my arm is aching but i don’t have a fever”",[]
398,LoriBKohn,,,464,232,240849,4677,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",[]
399,dianacarver33,,"Murrieta, CA",450,134,399,0,"@GLASSJAKE They probably would have been mild without the ""vaccine."" 🙄",[]
400,LoriBurt09,,,224,136,7833,449,"If you think vaccine Passports work, just look at Israel #CaseClosed

#NoVaccinePassports","['CaseClosed', 'NoVaccinePassports']"
401,cornrowyaya,🇲🇽|🇵🇭 @kendricklamar,"Desert Pot Springs, CA",398,932,14380,1898,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
402,Yoplaides2,Gamer by day.... also gamer at night | Proud Democrat and supporter of @POTUS and @VP | main: @Yoplaides | Not afraid to hurt your feelings. Truth hurts,,272,43,353,0,@natureoverman @TheMattRetro @TuckerCarlson You'd rather die than get a vaccine. Wow. Brave American right here folks.,[]
403,kiphughes5,,United States,168,71,1026,949,Why are commercials pushing the vaccine not required to list all possible side effects like every other drug commercial?,[]
404,theegoldstate,"A Silicon Valley #independent #News #Media #Startup
 *If you have any tips you'd like us to cover, please DM or tag us*","California, USA",918,350,14721,1144,"Just FYI, here is where Sweden ranks among the top 40 countries in COVID mortality rate despite no masks and no strict lockdowns or vaccine mandates

It’s an impressive triumph of media gaslighting that essentially no one is aware of this https://t.co/aOvw07EMbX",[]
405,saggitiddiess,WHOREEEE,,54,63,3120,0,"""i told u to not take the vaccine again its not gonna make ur balls bigger"" https://t.co/SDoMNvzjEy",[]
406,Michell74996286,"Aust muso 65 vintage, ex LNP voter #ProudSewerRat #TrumpgoneScottynext Watch out for those drop bears. Nanna to baby William Jr😄 Watch pinned tweet please ♥️","Western Australia, Australia",4502,3370,66012,60,"@brontyman Wow, anti-vaccine activists are dropping like anti-vaccine activists.",[]
407,LelePeche,"Love..

Aspicite in caelum. Tu prope es redemptio.
(--Ve'Evtach💙 B'ishmo.)




Peche is Vaxxd and wears a mask. And will never vote Republican.",United States ,1645,948,26884,0,"This ER doc explains perfectly why a MANDATE is not a ""forced"" vaccine. https://t.co/Owvqi7g0UW",[]
408,SweetD_93,your husband’s in the pool,,315,76,2328,8826,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
409,_jflowers,Scorpio. SC: juanfloresss,HTX. ,491,845,30840,14,"This is the part #they don’t want to share with the world, labeling Nicki Minaj as an anti-vaccine Black woman. https://t.co/BIpk0kaNjS",['they']
410,macmachado57,"sou um robô com CPF e PHD. Doutor somente para as “excelências”. Conservador, óbvio!","Rio de Janeiro, Brasil",866,476,139245,109,"Biden’s approval rating on the Chinese coronavirus has sunk underwater after he placed vaccine mandates on mid-sized to large businesses and federal employees and contractors, according to Tuesday’s Quinnipiac University poll. https://t.co/ZPWwnMkjma",[]
411,CatSpaceForce,Democrats have won the Senate in 2021. God bless Georgia. John would be proud. I go back to being an ordinary cat in an entirely unnecessary Space Fortress.,,1244,677,5321,0,"@SafetyPinDaily @LittleRed623 Ya know, Democrats are going to mask and take the vaccine, but new more vaccine resistant strains are going to mutate among the unvaccinated, and when a strain mutates from Florida that wipes out 90% of the world, they will call it the DeSantis Plague.",[]
412,Ayaaaners,College girl but a freak on the weekend. #Disneyislife. #Blaxican. I'm Supergirl. #EaglesNation #Animeislife Killua💙 🏳️‍🌈 🇧🇧,,373,437,52141,22223,"My cousin's friend's sister's BD took the vaccine and 2 weeks later BOOM! Arrested for unpaid parking tickets. Just saying, do your own research. Stay safe and stay blessed.",[]
413,CToddGo_Rhost,"Proud father of one. Proud friend of many.
The best step forward is the one you've never taken.
Positive & negative to maintain synergy.
❤+💙=💜
He/Him/His","Sacramento, CA",4999,914,2101,13,"In the 1970s, there were tens of thousands of cases of measles. By 2005, after the measles vaccine became mandatory, there were 66. Vaccine mandates work. https://t.co/BkHBoc3J2H",[]
414,BeanLols,"Golf, Rodeo, Running and Yoga - An active life is a life well lived",AZ 🇺🇲  AB 🇨🇦,290,407,57717,3012,"Interesting Catch-22 for the Overstate 

They want to mandate the vaccine for voting but can’t as that would be voter ID",[]
415,cjhawk93,"🇦🇺 | Speaker of Truths  | Founder of #ProjectFangirl | Words: @DorkSideOForce, @BamSmackPow, @CulturessFS | My own words🦉 cjhawkingswrites@hotmail.com","Sydney, Australia",4142,1339,11241,13,"In the 1970s, there were tens of thousands of cases of measles. By 2005, after the measles vaccine became mandatory, there were 66. Vaccine mandates work. https://t.co/BkHBoc3J2H",[]
416,SharonMolleur,,,78,48,2563,127,"""More than 15 studies have demonstrated the power of immunity acquired by previously having the virus.""
https://t.co/byltCVZFDN",[]
417,I_Q,Current occupant of this corporeal vessel. Geologist. Politically intrigued. I pretty much only RT. Opinions are not my own.,Calgary,3006,1181,14078,10,"Recap: 

- Proof of vaccine in Alberta for businesses that don't want new restrictions
- Gathering limits are back
- Alberta may send ICU patients to other provinces
- Kenney apologizes, but not for lifting restrictions this summer

#yeg #yyc #ableg #Covid19ab",[]
418,dsalamaa,,Under the stars,218,27,1409,1,"@Ducky68257909 China is working on mrna vaxxes.

https://t.co/So8NUmXOFV",[]
419,Stardog97,"Jedi Change Agent & UAP Activist + Phish Phan, Deadhead, Spreadhead, Pearl Jammer & STS9er| Card-carrying DemSocialist 🌹#TheTruthIsOutThere #DSA #GND #M4A","SF, CA - USA - Earth",5000,2101,57699,3,"""Vaccine hoarding by rich countries and profiteering by rich pharma companies when millions across the world are being denied protection are not only morally wrong, but also shortsighted and dangerous."" https://t.co/9RC0H6Fvib",[]
420,bdonedone,"Husband/father/lawyer. I mainly only tweet about sports & pop culture, but occasionally get political. Slowly transitioning to a #TedLasso stan account.",,601,241,17820,0,@RexChapman My morals and my faith are a primary reason why I got the vaccine (and still mask up whenever requested/required).,[]
421,revereloey,"L-1485 |
""if forever exist, it would be the stories of EXO and EXO-Ls"" 💕",,211,164,3064,269,"210916 Sehun 💌

“Those people who are working, those people who are studying”
“It’ll be lunch time in a bit”
“I got my vaccine yesterday so I’m resting”
“My arm is slightly aching (he said this cutely🥺) but I don’t have a fever” 

Rest well Sehunnie 🥰🧡",[]
422,BigDanielEnergy,"ucsc alumni, history and law / Korean-American 🇺🇸🇰🇷/ center right / go A’s ⚾️⚾️","San Jose, CA",310,93,4448,20,"Pittsburgh CBP officers seize fake COVID vaccine cards shipped from China
https://t.co/HO45efYLVw",[]
423,moistdaddy10,,,531,129,25600,817,"i hope this situation opens everyone’s eyes to the fact that THERE IS AN AGENDA.

the government wants to push the vaccine as much as possible &amp; anyone in their way will be censored. nicki minaj did not downplay the effectiveness of the vaccine, just asked questions. OPEN UR EYES",[]
424,1813Doncarlo,"Sicilian-American, FDR Dem, Dante,Shakespeare, Dickens, Hemingway, Beethoven, live in light, speak truth to power, keep your friends close, take the cannoli.",,7413,6747,172488,364,"VA Dems seem very pleased and encouraged by #CARecall results. (1) Trump is still a motivator for Dem voters; (2) D turnout was very solid; (3) Vaccine mandate issue helped Newsom. VA is much less Blue than CA, but VA IS Blue. Voting in VA starts Friday.",['CARecall']
425,LadyTauber321,"Life, love, laughter, the pursuit of happiness",USA ,2386,812,16686,0,@M1955j @Runawaypreacher @Niki_NikiManaj You have no idea what your talking about.  I was vaccinated shortly after the vaccine came out. I don't have 2 full lungs l like most people.  I have 1.5 because of previous surgery.  Further more I encourage others to get the vaccine.  However  I think it's a personal choice.,[]
426,legendrulytroub,goat conceptual artist 🍃 going pro at getting fired 🍃 already been pro at quitter,why are u lookin,1317,431,12754,0,@RalphScenic @natyliesb @OccupyDemocrats Wow my immune homegirls doctor @ Palo Alto Medical Foundation is giving her some bad info about refusing the vaccine huh,[]
427,PotatoSmug,"I am a potato. I am smug. I resist the rampant fascism, abuse, and fraud of the Left. 🇺🇸",United States,7935,7558,26049,561,Ain’t no vaccine for what Prince Harry got,[]
428,MTBRiderSS,"Freedom lover, Trudeau h a t e r. 
I curse and tell it like it is, and I won’t apologize for it.",,650,329,10984,0,@TheCounterSgnl But it’s not a “mandatory” vaccine. Just a piece of paper or QR code.,[]
429,Timmah_Kutz,26 | Digital Marketing Professional,"DuPage, Illinois",2402,987,57176,93,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
430,finanalystguy,"Muslim. Work in Finance. I talk politics. Love the Blue Jays, Browns, West Ham, Oilers, and Raptors. I mock conservatives and neoliberals.","Toronto, Ontario",707,307,17088,0,If you refuse to get the vaccine then give up your hospital bed to someone like this guy's baby. https://t.co/WQGOVRBW51,[]
431,Lulavaldesscott,,,1962,1131,5561,3366,"Anti-vaccine activist who said ""there's no epidemic"" dies of COVID - Newsweek https://t.co/SvgSwLPykS",[]
432,Ed_Realist,Teacher,,267,2115,86311,22,"She says this even after her high profile vaccine spat with Nicki Minaj, not exactly a Trumpist https://t.co/FDV0noGxnZ",[]
